Year,Month,Day,Hour,Minute,Temperature,GHI
2019,7,21,19,0,24.7,0
2019,7,21,20,0,24.6,0
2019,7,21,21,0,24.4,0
2019,7,21,22,0,24.3,0
2019,7,21,23,0,24.1,0
2019,7,22,0,0,24,0
2019,7,22,1,0,24.9,30
2019,7,22,2,0,26.9,188
2019,7,22,3,0,29,324
2019,7,22,4,0,30,427
2019,7,22,5,0,29.9,489
2019,7,22,6,0,29.6,477
2019,7,22,7,0,29.4,572
2019,7,22,8,0,29.2,484
2019,7,22,9,0,28.7,383
2019,7,22,10,0,27.9,239
2019,7,22,11,0,27.2,48
2019,7,22,12,0,26.3,11
2019,7,22,13,0,25.4,4
2019,7,22,14,0,25,0
2019,7,22,15,0,24.7,0
2019,7,22,16,0,24.4,0
2019,7,22,17,0,24.2,0
2019,7,22,18,0,24,0
2019,7,22,19,0,23.6,0
2019,7,22,20,0,23.3,0
2019,7,22,21,0,23,0
2019,7,22,22,0,22.7,0
2019,7,22,23,0,22.5,0
2019,7,23,0,0,22.4,0
2019,7,23,1,0,23.4,12
2019,7,23,2,0,25.5,60
2019,7,23,3,0,27.6,258
2019,7,23,4,0,29.5,572
2019,7,23,5,0,31.2,630
2019,7,23,6,0,32.5,557
2019,7,23,7,0,33.1,790
2019,7,23,8,0,33.1,800
2019,7,23,9,0,32.3,688
2019,7,23,10,0,31.2,442
2019,7,23,11,0,29.8,27
2019,7,23,12,0,27.9,11
2019,7,23,13,0,26.1,13
2019,7,23,14,0,25.2,0
2019,7,23,15,0,24.5,0
2019,7,23,16,0,24.1,0
2019,7,23,17,0,23.7,0
2019,7,23,18,0,23.4,0
2019,7,23,19,0,23.1,0
2019,7,23,20,0,22.9,0
2019,7,23,21,0,22.6,0
2019,7,23,22,0,22.3,0
2019,7,23,23,0,22.2,0
2019,7,24,0,0,22.2,0
2019,7,24,1,0,23.3,13
2019,7,24,2,0,25.6,116
2019,7,24,3,0,28.4,396
2019,7,24,4,0,30.9,631
2019,7,24,5,0,32.7,828
2019,7,24,6,0,34,938
2019,7,24,7,0,34.6,665
2019,7,24,8,0,34.4,891
2019,7,24,9,0,33.3,821
2019,7,24,10,0,31.9,545
2019,7,24,11,0,30.6,368
2019,7,24,12,0,29,41
2019,7,24,13,0,27.3,22
2019,7,24,14,0,26.5,0
2019,7,24,15,0,25.9,0
2019,7,24,16,0,25.3,0
2019,7,24,17,0,24.9,0
2019,7,24,18,0,24.5,0
2019,7,24,19,0,24.2,0
2019,7,24,20,0,23.9,0
2019,7,24,21,0,23.6,0
2019,7,24,22,0,23.4,0
2019,7,24,23,0,23.2,0
2019,7,25,0,0,23.2,0
2019,7,25,1,0,24,22
2019,7,25,2,0,25.7,156
2019,7,25,3,0,28.3,288
2019,7,25,4,0,30.3,461
2019,7,25,5,0,31.9,648
2019,7,25,6,0,32.9,784
2019,7,25,7,0,32.9,781
2019,7,25,8,0,32.3,773
2019,7,25,9,0,31.6,665
2019,7,25,10,0,30.7,543
2019,7,25,11,0,29.5,254
2019,7,25,12,0,27.7,9
2019,7,25,13,0,26,3
2019,7,25,14,0,25.3,0
2019,7,25,15,0,24.7,0
2019,7,25,16,0,24.3,0
2019,7,25,17,0,23.9,0
2019,7,25,18,0,23.6,0
2019,7,25,19,0,23.4,0
2019,7,25,20,0,23.2,0
2019,7,25,21,0,23.1,0
2019,7,25,22,0,23,0
2019,7,25,23,0,22.8,0
2019,7,26,0,0,22.8,0
2019,7,26,1,0,23.6,16
2019,7,26,2,0,25.2,94
2019,7,26,3,0,27.3,288
2019,7,26,4,0,29.6,458
2019,7,26,5,0,31.7,570
2019,7,26,6,0,33.1,655
2019,7,26,7,0,33.7,589
2019,7,26,8,0,33.2,591
2019,7,26,9,0,32.3,516
2019,7,26,10,0,31.2,396
2019,7,26,11,0,29.9,193
2019,7,26,12,0,28.3,38
2019,7,26,13,0,26.5,8
2019,7,26,14,0,25.8,0
2019,7,26,15,0,25.2,0
2019,7,26,16,0,24.8,0
2019,7,26,17,0,24.4,0
2019,7,26,18,0,24,0
2019,7,26,19,0,23.8,0
2019,7,26,20,0,23.5,0
2019,7,26,21,0,23.3,0
2019,7,26,22,0,23.1,0
2019,7,26,23,0,23,0
2019,7,27,0,0,23,0
2019,7,27,1,0,24.2,19
2019,7,27,2,0,26.2,112
2019,7,27,3,0,28.5,245
2019,7,27,4,0,30.7,494
2019,7,27,5,0,32.6,600
2019,7,27,6,0,33.8,662
2019,7,27,7,0,34.4,684
2019,7,27,8,0,34.2,627
2019,7,27,9,0,33.3,603
2019,7,27,10,0,32.1,571
2019,7,27,11,0,30.7,290
2019,7,27,12,0,29.2,165
2019,7,27,13,0,27.7,20
2019,7,27,14,0,26.7,0
2019,7,27,15,0,26,0
2019,7,27,16,0,25.5,0
2019,7,27,17,0,24.9,0
2019,7,27,18,0,24.5,0
2019,7,27,19,0,24.2,0
2019,7,27,20,0,23.9,0
2019,7,27,21,0,23.6,0
2019,7,27,22,0,23.3,0
2019,7,27,23,0,23.2,0
2019,7,28,0,0,23.2,0
2019,7,28,1,0,24.3,32
2019,7,28,2,0,26.2,208
2019,7,28,3,0,28.6,406
2019,7,28,4,0,30.9,563
2019,7,28,5,0,32.6,720
2019,7,28,6,0,33.8,870
2019,7,28,7,0,34.3,854
2019,7,28,8,0,34,837
2019,7,28,9,0,33.3,737
2019,7,28,10,0,32.3,594
2019,7,28,11,0,30.9,53
2019,7,28,12,0,29.2,11
2019,7,28,13,0,27.4,4
2019,7,28,14,0,26.4,0
2019,7,28,15,0,25.6,0
2019,7,28,16,0,25.1,0
2019,7,28,17,0,24.7,0
2019,7,28,18,0,24.4,0
2019,7,28,19,0,24.1,0
2019,7,28,20,0,23.9,0
2019,7,28,21,0,23.7,0
2019,7,28,22,0,23.6,0
2019,7,28,23,0,23.5,0
2019,7,29,0,0,23.4,0
2019,7,29,1,0,24.4,31
2019,7,29,2,0,26.2,230
2019,7,29,3,0,28.1,409
2019,7,29,4,0,30,511
2019,7,29,5,0,31.7,788
2019,7,29,6,0,33.1,887
2019,7,29,7,0,33.9,914
2019,7,29,8,0,33.9,880
2019,7,29,9,0,33.3,748
2019,7,29,10,0,32.3,545
2019,7,29,11,0,30.8,411
2019,7,29,12,0,29.1,111
2019,7,29,13,0,27.4,14
2019,7,29,14,0,26.5,0
2019,7,29,15,0,25.9,0
2019,7,29,16,0,25.4,0
2019,7,29,17,0,25,0
2019,7,29,18,0,24.8,0
2019,7,29,19,0,24.5,0
2019,7,29,20,0,24.4,0
2019,7,29,21,0,24.2,0
2019,7,29,22,0,24.1,0
2019,7,29,23,0,23.9,0
2019,7,30,0,0,23.8,0
2019,7,30,1,0,24.6,13
2019,7,30,2,0,26.1,102
2019,7,30,3,0,28,235
2019,7,30,4,0,30.3,417
2019,7,30,5,0,32.3,601
2019,7,30,6,0,33.9,787
2019,7,30,7,0,34.7,786
2019,7,30,8,0,34.6,760
2019,7,30,9,0,34,687
2019,7,30,10,0,32.9,546
2019,7,30,11,0,31.5,220
2019,7,30,12,0,29.6,40
2019,7,30,13,0,27.5,7
2019,7,30,14,0,26.4,0
2019,7,30,15,0,25.6,0
2019,7,30,16,0,24.9,0
2019,7,30,17,0,24.4,0
2019,7,30,18,0,24.1,0
2019,7,30,19,0,23.9,0
2019,7,30,20,0,23.7,0
2019,7,30,21,0,23.5,0
2019,7,30,22,0,23.3,0
2019,7,30,23,0,23.1,0
2019,7,31,0,0,23.1,0
2019,7,31,1,0,24.4,25
2019,7,31,2,0,26.5,12
2019,7,31,3,0,28.8,406
2019,7,31,4,0,30.8,556
2019,7,31,5,0,32.3,741
2019,7,31,6,0,33.4,769
2019,7,31,7,0,34.1,794
2019,7,31,8,0,34.5,900
2019,7,31,9,0,34.5,767
2019,7,31,10,0,33.7,644
2019,7,31,11,0,32.2,174
2019,7,31,12,0,30.1,202
2019,7,31,13,0,28.1,21
2019,7,31,14,0,27.1,0
2019,7,31,15,0,26.4,0
2019,7,31,16,0,25.7,0
2019,7,31,17,0,25.2,0
2019,7,31,18,0,24.8,0
2019,7,31,19,0,24.4,0
2019,7,31,20,0,24.1,0
2019,7,31,21,0,23.8,0
2019,7,31,22,0,23.5,0
2019,7,31,23,0,23.3,0
2019,8,1,0,0,23.3,0
2019,8,1,1,0,24.9,16
2019,8,1,2,0,27.3,245
2019,8,1,3,0,29.7,481
2019,8,1,4,0,31.8,695
2019,8,1,5,0,33.5,863
2019,8,1,6,0,34.8,970
2019,8,1,7,0,35.6,638
2019,8,1,8,0,35.9,761
2019,8,1,9,0,35.4,763
2019,8,1,10,0,34.3,560
2019,8,1,11,0,32.3,384
2019,8,1,12,0,30.3,219
2019,8,1,13,0,28.5,23
2019,8,1,14,0,27.5,0
2019,8,1,15,0,26.8,0
2019,8,1,16,0,26.3,0
2019,8,1,17,0,25.9,0
2019,8,1,18,0,25.6,0
2019,8,1,19,0,25.3,0
2019,8,1,20,0,25,0
2019,8,1,21,0,24.8,0
2019,8,1,22,0,24.6,0
2019,8,1,23,0,24.5,0
2019,8,2,0,0,24.4,0
2019,8,2,1,0,25.1,14
2019,8,2,2,0,26.6,69
2019,8,2,3,0,28,353
2019,8,2,4,0,29.5,564
2019,8,2,5,0,30.9,626
2019,8,2,6,0,32.2,689
2019,8,2,7,0,32.7,753
2019,8,2,8,0,32.6,718
2019,8,2,9,0,32,725
2019,8,2,10,0,31.3,579
2019,8,2,11,0,30.1,364
2019,8,2,12,0,28.6,33
2019,8,2,13,0,27.2,6
2019,8,2,14,0,26.5,0
2019,8,2,15,0,25.9,0
2019,8,2,16,0,25.6,0
2019,8,2,17,0,25.3,0
2019,8,2,18,0,25.1,0
2019,8,2,19,0,24.9,0
2019,8,2,20,0,24.7,0
2019,8,2,21,0,24.5,0
2019,8,2,22,0,24.3,0
2019,8,2,23,0,24.2,0
2019,8,3,0,0,24.1,0
2019,8,3,1,0,25.2,20
2019,8,3,2,0,27.2,120
2019,8,3,3,0,29.2,304
2019,8,3,4,0,30.8,495
2019,8,3,5,0,32,657
2019,8,3,6,0,32.7,688
2019,8,3,7,0,32.8,782
2019,8,3,8,0,32.5,727
2019,8,3,9,0,31.8,668
2019,8,3,10,0,31,373
2019,8,3,11,0,30,176
2019,8,3,12,0,28.6,222
2019,8,3,13,0,27.1,23
2019,8,3,14,0,26.3,0
2019,8,3,15,0,25.7,0
2019,8,3,16,0,25.3,0
2019,8,3,17,0,24.9,0
2019,8,3,18,0,24.6,0
2019,8,3,19,0,24.3,0
2019,8,3,20,0,24.1,0
2019,8,3,21,0,23.8,0
2019,8,3,22,0,23.6,0
2019,8,3,23,0,23.4,0
2019,8,4,0,0,23.2,0
2019,8,4,1,0,24.2,23
2019,8,4,2,0,26.4,79
2019,8,4,3,0,28.8,283
2019,8,4,4,0,30.7,477
2019,8,4,5,0,31.9,620
2019,8,4,6,0,32.6,643
2019,8,4,7,0,32.8,769
2019,8,4,8,0,32.8,738
2019,8,4,9,0,32.4,771
2019,8,4,10,0,31.1,394
2019,8,4,11,0,29.6,132
2019,8,4,12,0,28.2,9
2019,8,4,13,0,27,3
2019,8,4,14,0,26.3,0
2019,8,4,15,0,25.8,0
2019,8,4,16,0,25.5,0
2019,8,4,17,0,25.4,0
2019,8,4,18,0,25.2,0
2019,8,4,19,0,25,0
2019,8,4,20,0,25,0
2019,8,4,21,0,24.9,0
2019,8,4,22,0,24.7,0
2019,8,4,23,0,24.5,0
2019,8,5,0,0,24.3,0
2019,8,5,1,0,24.7,4
2019,8,5,2,0,25.8,11
2019,8,5,3,0,27,27
2019,8,5,4,0,28.1,75
2019,8,5,5,0,29.3,523
2019,8,5,6,0,30.9,777
2019,8,5,7,0,31.7,857
2019,8,5,8,0,31.7,397
2019,8,5,9,0,31.1,759
2019,8,5,10,0,30.1,116
2019,8,5,11,0,28.8,39
2019,8,5,12,0,27.5,33
2019,8,5,13,0,26.2,6
2019,8,5,14,0,25.6,0
2019,8,5,15,0,25.1,0
2019,8,5,16,0,24.8,0
2019,8,5,17,0,24.5,0
2019,8,5,18,0,24.3,0
2019,8,5,19,0,24.1,0
2019,8,5,20,0,23.9,0
2019,8,5,21,0,23.7,0
2019,8,5,22,0,23.6,0
2019,8,5,23,0,23.6,0
2019,8,6,0,0,23.6,0
2019,8,6,1,0,24.6,17
2019,8,6,2,0,26.7,77
2019,8,6,3,0,29,184
2019,8,6,4,0,30.6,324
2019,8,6,5,0,31.3,511
2019,8,6,6,0,31.4,632
2019,8,6,7,0,31.2,526
2019,8,6,8,0,31.2,459
2019,8,6,9,0,30.9,377
2019,8,6,10,0,30.5,169
2019,8,6,11,0,29.5,173
2019,8,6,12,0,28,11
2019,8,6,13,0,26.5,3
2019,8,6,14,0,25.8,0
2019,8,6,15,0,25.3,0
2019,8,6,16,0,25,0
2019,8,6,17,0,24.7,0
2019,8,6,18,0,24.3,0
2019,8,6,19,0,24.1,0
2019,8,6,20,0,23.9,0
2019,8,6,21,0,23.9,0
2019,8,6,22,0,23.8,0
2019,8,6,23,0,23.8,0
2019,8,7,0,0,23.9,0
2019,8,7,1,0,24.5,4
2019,8,7,2,0,25.7,21
2019,8,7,3,0,27.2,243
2019,8,7,4,0,28.4,423
2019,8,7,5,0,29.5,604
2019,8,7,6,0,30.1,702
2019,8,7,7,0,30.1,719
2019,8,7,8,0,29.8,669
2019,8,7,9,0,29.7,486
2019,8,7,10,0,29.3,411
2019,8,7,11,0,28.5,101
2019,8,7,12,0,27.1,16
2019,8,7,13,0,25.9,4
2019,8,7,14,0,25.3,0
2019,8,7,15,0,25,0
2019,8,7,16,0,24.8,0
2019,8,7,17,0,24.7,0
2019,8,7,18,0,24.6,0
2019,8,7,19,0,24.6,0
2019,8,7,20,0,24.6,0
2019,8,7,21,0,24.6,0
2019,8,7,22,0,24.9,0
2019,8,7,23,0,25.1,0
2019,8,8,0,0,25.2,0
2019,8,8,1,0,25.8,21
2019,8,8,2,0,27,109
2019,8,8,3,0,28.4,316
2019,8,8,4,0,29.6,388
2019,8,8,5,0,30.4,360
2019,8,8,6,0,30.7,290
2019,8,8,7,0,30.7,203
2019,8,8,8,0,30.4,166
2019,8,8,9,0,29.7,109
2019,8,8,10,0,28.7,154
2019,8,8,11,0,27.4,26
2019,8,8,12,0,26.4,142
2019,8,8,13,0,25.7,13
2019,8,8,14,0,25.3,0
2019,8,8,15,0,25,0
2019,8,8,16,0,24.7,0
2019,8,8,17,0,24.6,0
2019,8,8,18,0,24.4,0
2019,8,8,19,0,24.3,0
2019,8,8,20,0,24.1,0
2019,8,8,21,0,24,0
2019,8,8,22,0,23.8,0
2019,8,8,23,0,23.7,0
2019,8,9,0,0,23.6,0
2019,8,9,1,0,24.1,5
2019,8,9,2,0,25.5,12
2019,8,9,3,0,27.2,101
2019,8,9,4,0,28.6,236
2019,8,9,5,0,29.5,331
2019,8,9,6,0,30.2,146
2019,8,9,7,0,30.5,275
2019,8,9,8,0,30.3,81
2019,8,9,9,0,29.9,94
2019,8,9,10,0,29.2,375
2019,8,9,11,0,28.2,422
2019,8,9,12,0,26.8,9
2019,8,9,13,0,25.7,12
2019,8,9,14,0,25.2,0
2019,8,9,15,0,25,0
2019,8,9,16,0,25,0
2019,8,9,17,0,24.8,0
2019,8,9,18,0,24.7,0
2019,8,9,19,0,24.4,0
2019,8,9,20,0,24.1,0
2019,8,9,21,0,23.7,0
2019,8,9,22,0,23.4,0
2019,8,9,23,0,23.2,0
2019,8,10,0,0,23.2,0
2019,8,10,1,0,23.9,19
2019,8,10,2,0,25.6,82
2019,8,10,3,0,27.4,409
2019,8,10,4,0,28.8,636
2019,8,10,5,0,29.9,669
2019,8,10,6,0,30.7,354
2019,8,10,7,0,31.1,592
2019,8,10,8,0,31.1,234
2019,8,10,9,0,30.6,367
2019,8,10,10,0,29.9,493
2019,8,10,11,0,28.8,408
2019,8,10,12,0,27.4,182
2019,8,10,13,0,26.1,7
2019,8,10,14,0,25.5,0
2019,8,10,15,0,25.2,0
2019,8,10,16,0,24.8,0
2019,8,10,17,0,24.5,0
2019,8,10,18,0,24.2,0
2019,8,10,19,0,23.8,0
2019,8,10,20,0,23.6,0
2019,8,10,21,0,23.3,0
2019,8,10,22,0,23,0
2019,8,10,23,0,22.8,0
2019,8,11,0,0,22.8,0
2019,8,11,1,0,23.5,18
2019,8,11,2,0,24.9,210
2019,8,11,3,0,26.8,405
2019,8,11,4,0,28.9,650
2019,8,11,5,0,30.6,818
2019,8,11,6,0,32,872
2019,8,11,7,0,32.8,967
2019,8,11,8,0,32.7,893
2019,8,11,9,0,32,760
2019,8,11,10,0,30.9,511
2019,8,11,11,0,29.6,367
2019,8,11,12,0,28,186
2019,8,11,13,0,26.5,8
2019,8,11,14,0,25.6,0
2019,8,11,15,0,25.1,0
2019,8,11,16,0,24.7,0
2019,8,11,17,0,24.4,0
2019,8,11,18,0,24.1,0
2019,8,11,19,0,23.8,0
2019,8,11,20,0,23.6,0
2019,8,11,21,0,23.4,0
2019,8,11,22,0,23.2,0
2019,8,11,23,0,23.1,0
2019,8,12,0,0,23,0
2019,8,12,1,0,23.9,18
2019,8,12,2,0,26,113
2019,8,12,3,0,28.2,428
2019,8,12,4,0,30.2,636
2019,8,12,5,0,31.7,785
2019,8,12,6,0,32.8,880
2019,8,12,7,0,33.3,813
2019,8,12,8,0,33.3,729
2019,8,12,9,0,32.6,380
2019,8,12,10,0,31.7,587
2019,8,12,11,0,30.5,195
2019,8,12,12,0,28.8,9
2019,8,12,13,0,27.2,1
2019,8,12,14,0,26.2,0
2019,8,12,15,0,25.5,0
2019,8,12,16,0,25.1,0
2019,8,12,17,0,24.8,0
2019,8,12,18,0,24.5,0
2019,8,12,19,0,24.2,0
2019,8,12,20,0,24,0
2019,8,12,21,0,23.7,0
2019,8,12,22,0,23.6,0
2019,8,12,23,0,23.5,0
2019,8,13,0,0,23.4,0
2019,8,13,1,0,24.3,12
2019,8,13,2,0,26.3,199
2019,8,13,3,0,28.5,380
2019,8,13,4,0,30.2,567
2019,8,13,5,0,31.1,696
2019,8,13,6,0,31.8,775
2019,8,13,7,0,32.3,791
2019,8,13,8,0,32.4,810
2019,8,13,9,0,32.1,690
2019,8,13,10,0,31.5,523
2019,8,13,11,0,30.3,334
2019,8,13,12,0,28.5,11
2019,8,13,13,0,26.9,3
2019,8,13,14,0,26.1,0
2019,8,13,15,0,25.5,0
2019,8,13,16,0,25,0
2019,8,13,17,0,24.7,0
2019,8,13,18,0,24.4,0
2019,8,13,19,0,24.1,0
2019,8,13,20,0,23.9,0
2019,8,13,21,0,23.7,0
2019,8,13,22,0,23.6,0
2019,8,13,23,0,23.5,0
2019,8,14,0,0,23.4,0
2019,8,14,1,0,24,18
2019,8,14,2,0,25.6,95
2019,8,14,3,0,28,268
2019,8,14,4,0,30.1,491
2019,8,14,5,0,31.5,667
2019,8,14,6,0,32,805
2019,8,14,7,0,31.4,809
2019,8,14,8,0,30.5,588
2019,8,14,9,0,29.9,324
2019,8,14,10,0,29.3,291
2019,8,14,11,0,28.7,340
2019,8,14,12,0,27.7,170
2019,8,14,13,0,26.5,11
2019,8,14,14,0,25.9,0
2019,8,14,15,0,25.4,0
2019,8,14,16,0,25,0
2019,8,14,17,0,24.5,0
2019,8,14,18,0,24.1,0
2019,8,14,19,0,23.7,0
2019,8,14,20,0,23.4,0
2019,8,14,21,0,23.1,0
2019,8,14,22,0,22.9,0
2019,8,14,23,0,22.8,0
2019,8,15,0,0,22.7,0
2019,8,15,1,0,23.4,15
2019,8,15,2,0,24.9,133
2019,8,15,3,0,26.9,407
2019,8,15,4,0,29,665
2019,8,15,5,0,31,726
2019,8,15,6,0,32.7,710
2019,8,15,7,0,33.4,737
2019,8,15,8,0,33.4,605
2019,8,15,9,0,33.2,393
2019,8,15,10,0,32.5,501
2019,8,15,11,0,31.2,412
2019,8,15,12,0,29.4,180
2019,8,15,13,0,27.4,5
2019,8,15,14,0,26.5,0
2019,8,15,15,0,25.8,0
2019,8,15,16,0,25.3,0
2019,8,15,17,0,24.8,0
2019,8,15,18,0,24.5,0
2019,8,15,19,0,24.1,0
2019,8,15,20,0,23.9,0
2019,8,15,21,0,23.6,0
2019,8,15,22,0,23.5,0
2019,8,15,23,0,23.3,0
2019,8,16,0,0,23.2,0
2019,8,16,1,0,23.8,3
2019,8,16,2,0,25.6,18
2019,8,16,3,0,27.7,217
2019,8,16,4,0,29.7,359
2019,8,16,5,0,31.1,622
2019,8,16,6,0,31.9,801
2019,8,16,7,0,32.3,845
2019,8,16,8,0,32.1,685
2019,8,16,9,0,31.5,524
2019,8,16,10,0,30.8,290
2019,8,16,11,0,29.5,120
2019,8,16,12,0,27.7,29
2019,8,16,13,0,26.2,4
2019,8,16,14,0,25.4,0
2019,8,16,15,0,24.8,0
2019,8,16,16,0,24.3,0
2019,8,16,17,0,23.9,0
2019,8,16,18,0,23.5,0
2019,8,16,19,0,23.2,0
2019,8,16,20,0,23,0
2019,8,16,21,0,22.9,0
2019,8,16,22,0,22.7,0
2019,8,16,23,0,22.6,0
2019,8,17,0,0,22.6,0
2019,8,17,1,0,23,12
2019,8,17,2,0,24.2,72
2019,8,17,3,0,25.8,168
2019,8,17,4,0,27.5,279
2019,8,17,5,0,28.7,533
2019,8,17,6,0,29.4,722
2019,8,17,7,0,29.8,783
2019,8,17,8,0,30,767
2019,8,17,9,0,29.7,597
2019,8,17,10,0,29,242
2019,8,17,11,0,27.8,25
2019,8,17,12,0,26.5,44
2019,8,17,13,0,25.4,4
2019,8,17,14,0,24.9,0
2019,8,17,15,0,24.6,0
2019,8,17,16,0,24.3,0
2019,8,17,17,0,24.1,0
2019,8,17,18,0,23.9,0
2019,8,17,19,0,23.7,0
2019,8,17,20,0,23.5,0
2019,8,17,21,0,23.3,0
2019,8,17,22,0,23.2,0
2019,8,17,23,0,23.1,0
2019,8,18,0,0,23,0
2019,8,18,1,0,23.4,7
2019,8,18,2,0,23.9,39
2019,8,18,3,0,24.7,176
2019,8,18,4,0,25.6,331
2019,8,18,5,0,26.7,467
2019,8,18,6,0,27.8,437
2019,8,18,7,0,28.8,502
2019,8,18,8,0,29.4,512
2019,8,18,9,0,29.7,412
2019,8,18,10,0,29.5,335
2019,8,18,11,0,28.6,121
2019,8,18,12,0,27.1,153
2019,8,18,13,0,25.8,8
2019,8,18,14,0,25.3,0
2019,8,18,15,0,24.9,0
2019,8,18,16,0,24.5,0
2019,8,18,17,0,24.2,0
2019,8,18,18,0,23.8,0
2019,8,18,19,0,23.6,0
2019,8,18,20,0,23.4,0
2019,8,18,21,0,23.2,0
2019,8,18,22,0,22.9,0
2019,8,18,23,0,22.7,0
2019,8,19,0,0,22.6,0
2019,8,19,1,0,23.6,30
2019,8,19,2,0,25.2,232
2019,8,19,3,0,27.5,468
2019,8,19,4,0,29.8,682
2019,8,19,5,0,31.5,848
2019,8,19,6,0,32.5,699
2019,8,19,7,0,32.6,916
2019,8,19,8,0,31.8,859
2019,8,19,9,0,31,752
2019,8,19,10,0,30.2,519
2019,8,19,11,0,28.9,97
2019,8,19,12,0,27.2,131
2019,8,19,13,0,25.9,6
2019,8,19,14,0,25.4,0
2019,8,19,15,0,25,0
2019,8,19,16,0,24.6,0
2019,8,19,17,0,24.4,0
2019,8,19,18,0,24.1,0
2019,8,19,19,0,23.9,0
2019,8,19,20,0,23.7,0
2019,8,19,21,0,23.6,0
2019,8,19,22,0,23.5,0
2019,8,19,23,0,23.4,0
2019,8,20,0,0,23.2,0
2019,8,20,1,0,23.9,28
2019,8,20,2,0,25,211
2019,8,20,3,0,26.8,465
2019,8,20,4,0,28.7,469
2019,8,20,5,0,30.1,665
2019,8,20,6,0,31,728
2019,8,20,7,0,31.2,793
2019,8,20,8,0,30.9,720
2019,8,20,9,0,30.4,555
2019,8,20,10,0,29.7,493
2019,8,20,11,0,28.7,209
2019,8,20,12,0,27.3,185
2019,8,20,13,0,26,7
2019,8,20,14,0,25.4,0
2019,8,20,15,0,25,0
2019,8,20,16,0,24.7,0
2019,8,20,17,0,24.4,0
2019,8,20,18,0,24.2,0
2019,8,20,19,0,23.9,0
2019,8,20,20,0,23.6,0
2019,8,20,21,0,23.4,0
2019,8,20,22,0,23.2,0
2019,8,20,23,0,23.1,0
2019,8,21,0,0,23,0
2019,8,21,1,0,23.4,19
2019,8,21,2,0,24.4,144
2019,8,21,3,0,25.8,376
2019,8,21,4,0,27.3,540
2019,8,21,5,0,28.5,724
2019,8,21,6,0,29.5,773
2019,8,21,7,0,30.2,754
2019,8,21,8,0,30.3,823
2019,8,21,9,0,30,668
2019,8,21,10,0,29.2,556
2019,8,21,11,0,27.8,24
2019,8,21,12,0,26.5,8
2019,8,21,13,0,25.5,5
2019,8,21,14,0,25.1,0
2019,8,21,15,0,24.7,0
2019,8,21,16,0,24.3,0
2019,8,21,17,0,23.9,0
2019,8,21,18,0,23.5,0
2019,8,21,19,0,23.2,0
2019,8,21,20,0,22.9,0
2019,8,21,21,0,22.7,0
2019,8,21,22,0,22.5,0
2019,8,21,23,0,22.4,0
2019,8,22,0,0,22.3,0
2019,8,22,1,0,23,11
2019,8,22,2,0,24.1,26
2019,8,22,3,0,25.6,172
2019,8,22,4,0,27.1,614
2019,8,22,5,0,28.3,677
2019,8,22,6,0,29.1,725
2019,8,22,7,0,29.4,767
2019,8,22,8,0,29.3,717
2019,8,22,9,0,28.9,582
2019,8,22,10,0,28.2,393
2019,8,22,11,0,27.2,170
2019,8,22,12,0,25.9,16
2019,8,22,13,0,24.8,9
2019,8,22,14,0,24.3,0
2019,8,22,15,0,23.9,0
2019,8,22,16,0,23.5,0
2019,8,22,17,0,23.3,0
2019,8,22,18,0,23,0
2019,8,22,19,0,22.8,0
2019,8,22,20,0,22.6,0
2019,8,22,21,0,22.5,0
2019,8,22,22,0,22.4,0
2019,8,22,23,0,22.3,0
2019,8,23,0,0,22.2,0
2019,8,23,1,0,22.9,16
2019,8,23,2,0,24.5,146
2019,8,23,3,0,26.3,102
2019,8,23,4,0,27.8,606
2019,8,23,5,0,28.8,734
2019,8,23,6,0,29.6,821
2019,8,23,7,0,30.1,854
2019,8,23,8,0,29.9,794
2019,8,23,9,0,29.3,637
2019,8,23,10,0,28.5,512
2019,8,23,11,0,27.4,327
2019,8,23,12,0,25.8,165
2019,8,23,13,0,24.4,0
2019,8,23,14,0,23.7,0
2019,8,23,15,0,23.2,0
2019,8,23,16,0,22.9,0
2019,8,23,17,0,22.7,0
2019,8,23,18,0,22.4,0
2019,8,23,19,0,22.1,0
2019,8,23,20,0,21.9,0
2019,8,23,21,0,21.8,0
2019,8,23,22,0,21.7,0
2019,8,23,23,0,21.7,0
2019,8,24,0,0,21.7,0
2019,8,24,1,0,22.6,23
2019,8,24,2,0,24.4,32
2019,8,24,3,0,26.7,290
2019,8,24,4,0,28.6,490
2019,8,24,5,0,30,293
2019,8,24,6,0,30.8,447
2019,8,24,7,0,30.9,855
2019,8,24,8,0,30.4,710
2019,8,24,9,0,29.9,608
2019,8,24,10,0,29.3,440
2019,8,24,11,0,28.3,50
2019,8,24,12,0,26.8,178
2019,8,24,13,0,25.4,0
2019,8,24,14,0,24.7,0
2019,8,24,15,0,24.2,0
2019,8,24,16,0,23.8,0
2019,8,24,17,0,23.4,0
2019,8,24,18,0,23,0
2019,8,24,19,0,22.7,0
2019,8,24,20,0,22.5,0
2019,8,24,21,0,22.4,0
2019,8,24,22,0,22.3,0
2019,8,24,23,0,22.3,0
2019,8,25,0,0,22.3,0
2019,8,25,1,0,23.1,23
2019,8,25,2,0,24.7,199
2019,8,25,3,0,26.5,335
2019,8,25,4,0,28.1,394
2019,8,25,5,0,29.5,746
2019,8,25,6,0,30.2,825
2019,8,25,7,0,30.6,858
2019,8,25,8,0,30.6,845
